693	уже	уже	ADV	_	Degree=Pos	694	advmod	_	@r1994m-words#@r1994m#380.144#380.555
694	более	более	ADV	_	Degree=Cmp	700	obl	_	@r1994m-words#@r1994m#380.555#380.966
695	/	/	PUNCT	_	_	696	punct	_	@r1994m-words#@r1994m#380.966#381.377
696	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	694	det	_	@r1994m-words#@r1994m#381.377#381.788
697	/	/	PUNCT	_	_	696	punct	_	@r1994m-words#@r1994m#381.788#382.199
698	не	не	PART	_	_	700	advmod	_	@r1994m-words#@r1994m#382.199#382.61
699	дешевая	дешевый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	700	amod	_	@r1994m-words#@r1994m#382.61#383.021
700	Коко	Коко	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	692	nsubj	_	@r1994m-words#@r1994m#383.021#383.432
701	а	а	CCONJ	_	_	704	cc	_	@r1994m-words#@r1994m#383.432#383.843
702	/	/	PUNCT	_	_	704	punct	_	@r1994m-words#@r1994m#383.843#384.254
703	чуть	чуть	ADV	_	Degree=Pos	704	advmod	_	@r1994m-words#@r1994m#384.254#384.665
704	подороже	подороже	ADV	_	Degree=Cmp	700	conj	_	@r1994m-words#@r1994m#384.665#385.083
705	/	/	PUNCT	_	_	713	punct	_	@r1994m-words#@r1994m#386.805#387.114
706	а	а	CCONJ	_	_	713	cc	_	@r1994m-words#@r1994m#387.114#387.423
707	там	там	ADV	_	Degree=Pos	713	advmod	_	@r1994m-words#@r1994m#387.423#387.732
708	были	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	713	cop	_	@r1994m-words#@r1994m#387.732#388.041
709	уже	уже	ADV	_	Degree=Pos	710	obl	_	@r1994m-words#@r1994m#388.041#388.35
710	какие-то	какой-то	DET	_	Case=Acc|Number=Plur	713	det	_	@r1994m-words#@r1994m#388.35#388.659
711	более	более	ADV	_	Degree=Cmp	712	obl	_	@r1994m-words#@r1994m#388.659#388.968
712	осознанные	осознанный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	713	amod	_	@r1994m-words#@r1994m#388.968#389.277
713	образы	образ	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	704	conj	_	@r1994m-words#@r1994m#389.277#389.586
714	/	/	PUNCT	_	_	716	punct	_	@r1994m-words#@r1994m#389.586#389.895
715	ну	ну	PART	_	_	716	parataxis	_	@r1994m-words#@r1994m#389.895#390.204
716	что-то	что-то	PRON	_	Case=Nom	704	conj	_	@r1994m-words#@r1994m#390.204#390.513
717	было	быть	PART	_	_	719	mark	_	@r1994m-words#@r1994m#390.513#390.822
718	более	более	ADV	_	Degree=Cmp	719	advmod	_	@r1994m-words#@r1994m#390.822#391.131
719	продуманное	продуманный	VERB	_	Aspect=Perf|Case=Nom|Gender=Neut|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	716	acl	_	@r1994m-words#@r1994m#391.131#391.44
720	/	/	PUNCT	_	_	725	punct	_	@r1994m-words#@r1994m#391.44#391.749
721	ну	ну	PART	_	_	725	parataxis	_	@r1994m-words#@r1994m#391.749#392.058
722	вообще	вообще	ADV	_	Degree=Pos	725	advmod	_	@r1994m-words#@r1994m#392.058#392.367
723	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	725	nsubj	_	@r1994m-words#@r1994m#392.367#392.676
724	очень	очень	ADV	_	Degree=Pos	725	advmod	_	@r1994m-words#@r1994m#392.676#392.985
725	люблю	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	716	parataxis	_	@r1994m-words#@r1994m#392.985#393.294
726	развязные	развязный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	728	amod	_	@r1994m-words#@r1994m#393.294#393.603
727	такие	такой	DET	_	Case=Acc|Number=Plur	728	det	_	@r1994m-words#@r1994m#393.603#393.912
728	образы	образ	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	725	obj	_	@r1994m-words#@r1994m#393.912#394.222
729	/	/	PUNCT	_	_	732	punct	_	@r1994m-words#@r1994m#394.888#395.18
730	кто-то	кто-то	PRON	_	Case=Nom	732	nsubj	_	@r1994m-words#@r1994m#395.18#395.472
731	там	там	ADV	_	Degree=Pos	732	advmod	_	@r1994m-words#@r1994m#395.472#395.764
732	ругает	ругать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	725	conj	_	@r1994m-words#@r1994m#395.764#396.056
733	/	/	PUNCT	_	_	735	punct	_	@r1994m-words#@r1994m#396.056#396.348
734	как	как	SCONJ	_	_	735	mark	_	@r1994m-words#@r1994m#396.348#396.64
735	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	732	obl	_	@r1994m-words#@r1994m#396.64#396.932
736	/	/	PUNCT	_	_	735	punct	_	@r1994m-words#@r1994m#396.932#397.224
737	дива	дива	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	735	_	_	@r1994m-words#@r1994m#397.224#397.516
738	/	/	PUNCT	_	_	739	punct	_	@r1994m-words#@r1994m#397.516#397.808
739	можешь	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	725	conj	_	@r1994m-words#@r1994m#397.808#398.1
740	там	там	ADV	_	Degree=Pos	739	advmod	_	@r1994m-words#@r1994m#398.1#398.392
741	надеть	надеть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	739	xcomp	_	@r1994m-words#@r1994m#398.392#398.684
742	с…	с…	X	_	_	_	_	_	@r1994m-words#@r1994m#398.684#398.976
743	вот	вот	PART	_	_	744	advmod	_	@r1994m-words#@r1994m#398.976#399.268
744	разорванные	разорвать	VERB	_	Animacy=Inan|Aspect=Perf|Case=Acc|Number=Plur|Tense=Past|VerbForm=Part|Voice=Pass	749	acl	_	@r1994m-words#@r1994m#399.268#399.56
745	в	в	ADP	_	_	746	case	_	@r1994m-words#@r1994m#399.56#399.852
746	клочья	клок	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	744	obl	_	@r1994m-words#@r1994m#399.852#400.144
747	там	там	ADV	_	Degree=Pos	744	advmod	_	@r1994m-words#@r1994m#400.144#400.436
748	/	/	PUNCT	_	_	749	punct	_	@r1994m-words#@r1994m#400.436#400.728
749	колготки	колготки	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	741	nsubj	_	@r1994m-words#@r1994m#400.728#401.02
750	?	?	PUNCT	_	_	749	punct	_	@r1994m-words#@r1994m#401.02#401.333
751	/	/	PUNCT	_	_	752	punct	_	@r1994m-words#@r1994m#401.875#402.147
752	мм	мм	X	_	_	_	_	_	@r1994m-words#@r1994m#402.147#402.419
753	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	756	nsubj	_	@r1994m-words#@r1994m#402.419#402.691
754	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	756	nsubj	_	@r1994m-words#@r1994m#402.691#402.963
755	вообще	вообще	ADV	_	Degree=Pos	756	advmod	_	@r1994m-words#@r1994m#402.963#403.235
756	считают	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	749	parataxis	_	@r1994m-words#@r1994m#403.235#403.507
757	что	что	SCONJ	_	_	758	mark	_	@r1994m-words#@r1994m#403.507#403.779
758	дива	дива	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	735	_	_	@r1994m-words#@r1994m#403.779#404.051
759	вот	вот	PART	_	_	758	advmod	_	@r1994m-words#@r1994m#404.051#404.323
760	/	/	PUNCT	_	_	812	punct	_	@r1994m-words#@r1994m#404.323#404.595
761	а	а	CCONJ	_	_	812	cc	_	@r1994m-words#@r1994m#404.595#404.867
762	травести	травести	ADJ	_	Case=Nom	763	nummod	_	@r1994m-words#@r1994m#404.867#405.139
763	дива	дива	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	735	_	_	@r1994m-words#@r1994m#405.139#405.411
764	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	812	nsubj	_	@r1994m-words#@r1994m#405.411#405.683
765	все	весь	DET	_	Case=Nom|Gender=Neut|Number=Sing	764	det	_	@r1994m-words#@r1994m#405.683#405.955
766	конкретно	конкретный	ADV	_	Degree=Pos	812	advmod	_	@r1994m-words#@r1994m#405.955#406.227
767	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	812	parataxis	_	@r1994m-words#@r1994m#406.227#406.499
768	/	/	PUNCT	_	_	767	punct	_	@r1994m-words#@r1994m#406.499#406.771
769	в	в	ADP	_	_	774	case	_	@r1994m-words#@r1994m#406.771#407.043
770	каком-то	какой-то	DET	_	Case=Loc|Gender=Masc|Number=Sing	774	det	_	@r1994m-words#@r1994m#407.043#407.315
771	там	там	ADV	_	Degree=Pos	770	advmod	_	@r1994m-words#@r1994m#407.315#407.587
772	шикарном	шикарный	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	774	amod	_	@r1994m-words#@r1994m#407.587#407.859
773	/	/	PUNCT	_	_	774	punct	_	@r1994m-words#@r1994m#407.859#408.131
774	платье	платье	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	812	obl	_	@r1994m-words#@r1994m#408.131#408.403
775	/	/	PUNCT	_	_	774	punct	_	@r1994m-words#@r1994m#408.403#408.675
776	в	в	ADP	_	_	777	case	_	@r1994m-words#@r1994m#408.675#408.947
777	пол	пол	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	812	obl	_	@r1994m-words#@r1994m#408.947#409.232
778	/	/	PUNCT	_	_	785	punct	_	@r1994m-words#@r1994m#409.906#410.272
779	и	и	CCONJ	_	_	785	cc	_	@r1994m-words#@r1994m#410.272#410.638
780	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	785	nsubj	_	@r1994m-words#@r1994m#410.638#411.004
781	и	и	CCONJ	_	_	782	cc	_	@r1994m-words#@r1994m#411.004#411.37
782	ничего	ничто	PRON	_	Case=Gen	780	conj	_	@r1994m-words#@r1994m#411.37#411.736
783	другого	другой	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	780	amod	_	@r1994m-words#@r1994m#411.736#412.102
784	не	не	PART	_	_	785	advmod	_	@r1994m-words#@r1994m#412.102#412.468
785	существует	существовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	812	parataxis	_	@r1994m-words#@r1994m#412.468#412.837
786	/	/	PUNCT	_	_	787	punct	_	@r1994m-words#@r1994m#413.441#413.644
787	вот	вот	PART	_	_	789	advmod	_	@r1994m-words#@r1994m#413.644#413.847
788	для	для	ADP	_	_	789	case	_	@r1994m-words#@r1994m#413.847#414.05
789	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	792	obl	_	@r1994m-words#@r1994m#414.05#414.253
790	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	792	nsubj	_	@r1994m-words#@r1994m#414.253#414.456
791	не	не	PART	_	_	792	advmod	_	@r1994m-words#@r1994m#414.456#414.659
792	так	так	ADV	_	Degree=Pos	785	advmod	_	@r1994m-words#@r1994m#414.659#414.862
793	/	/	PUNCT	_	_	785	punct	_	@r1994m-words#@r1994m#414.862#415.065
794	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	785	nsubj	_	@r1994m-words#@r1994m#415.065#415.268
795	не…	не…	X	_	_	_	_	_	@r1994m-words#@r1994m#415.268#415.471
796	вот	вот	PART	_	_	799	advmod	_	@r1994m-words#@r1994m#415.471#415.674
797	вообще	вообще	ADV	_	Degree=Pos	799	advmod	_	@r1994m-words#@r1994m#415.674#415.877
798	не	не	PART	_	_	799	advmod	_	@r1994m-words#@r1994m#415.877#416.08
799	люблю	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	812	advcl	_	@r1994m-words#@r1994m#416.08#416.283
800	когда	когда	SCONJ	_	Degree=Pos	799	_	_	@r1994m-words#@r1994m#416.283#416.488
801	/	/	PUNCT	_	_	803	punct	_	@r1994m-words#@r1994m#417.716#418.08
802	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	803	iobj	_	@r1994m-words#@r1994m#418.08#418.444
803	начинают	начинать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	799	ccomp	_	@r1994m-words#@r1994m#418.444#418.808
804	/	/	PUNCT	_	_	805	punct	_	@r1994m-words#@r1994m#418.808#419.172
805	втюхивать	втюхивать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	803	conj	_	@r1994m-words#@r1994m#419.172#419.536
806	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	805	nsubj	_	@r1994m-words#@r1994m#419.536#419.9
807	как	как	SCONJ	_	_	808	mark	_	@r1994m-words#@r1994m#419.9#420.264
808	чувствую	чувствовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	812	advcl	_	@r1994m-words#@r1994m#420.264#420.633
809	/	/	PUNCT	_	_	808	punct	_	@r1994m-words#@r1994m#421.049#421.367
810	то	то	SCONJ	_	_	812	mark	_	@r1994m-words#@r1994m#421.367#421.685
811	что	что	PRON	_	Case=Nom	812	nsubj	_	@r1994m-words#@r1994m#421.685#422.003
812	нужно	нужно	ADV	_	Degree=Pos|Gender=Neut|Number=Sing	759	conj	_	@r1994m-words#@r1994m#422.003#422.321
813	то	то	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	815	obj	_	@r1994m-words#@r1994m#422.321#422.639
814	и	и	PART	_	_	815	advmod	_	@r1994m-words#@r1994m#422.639#422.957
815	делаю	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	805	xcomp	_	@r1994m-words#@r1994m#422.957#423.275
816	/	/	PUNCT	_	_	819	punct	_	@r1994m-words#@r1994m#423.275#423.593
817	когда	когда	SCONJ	_	_	819	mark	_	@r1994m-words#@r1994m#423.593#423.911
818	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	819	iobj	_	@r1994m-words#@r1994m#423.911#424.229
819	начинает	начинать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	815	advcl	_	@r1994m-words#@r1994m#424.229#424.547
820	кто-то	кто-то	PRON	_	Case=Nom	819	nsubj	_	@r1994m-words#@r1994m#424.547#424.865
821	/	/	PUNCT	_	_	820	punct	_	@r1994m-words#@r1994m#424.865#425.183
822	что-то	что-то	PRON	_	Case=Acc	825	obj	_	@r1994m-words#@r1994m#425.183#425.501
823	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	822	iobj	_	@r1994m-words#@r1994m#425.501#425.819
824	/	/	PUNCT	_	_	822	punct	_	@r1994m-words#@r1994m#425.819#426.137
825	вдавливать	вдавливать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	820	obl	_	@r1994m-words#@r1994m#426.137#426.455
826	/	/	PUNCT	_	_	827	punct	_	@r1994m-words#@r1994m#426.455#426.773
827	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	819	conj	_	@r1994m-words#@r1994m#426.773#427.091
828	так	так	ADV	_	Degree=Pos	827	advmod	_	@r1994m-words#@r1994m#427.091#427.409
829	/	/	PUNCT	_	_	830	punct	_	@r1994m-words#@r1994m#427.409#427.727
830	сделай	сделать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	819	conj	_	@r1994m-words#@r1994m#427.727#428.045
831	так	так	ADV	_	Degree=Pos	830	advmod	_	@r1994m-words#@r1994m#428.045#428.363
832	/	/	PUNCT	_	_	836	punct	_	@r1994m-words#@r1994m#428.363#428.681
833	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	836	nsubj	_	@r1994m-words#@r1994m#428.681#428.999
834	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	833	det	_	@r1994m-words#@r1994m#428.999#429.333
835	/	/	PUNCT	_	_	833	punct	_	@r1994m-words#@r1994m#430.38#430.78
836	хотел	хотеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	830	parataxis	_	@r1994m-words#@r1994m#430.78#431.18
837	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	836	xcomp	_	@r1994m-words#@r1994m#431.18#431.58
838	матом	мат	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	837	obl	_	@r1994m-words#@r1994m#431.58#431.98
839	но	но	CCONJ	_	_	841	cc	_	@r1994m-words#@r1994m#431.98#432.38
840	/	/	PUNCT	_	_	841	punct	_	@r1994m-words#@r1994m#432.38#432.78
841	сдержался	держаться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	836	conj	_	@r1994m-words#@r1994m#432.78#433.18
842	#смех#	#смех#	X	_	_	_	_	_	@r1994m-words#@r1994m#433.18#433.58

